NO,약국명,대표전화,주소,월요일 운영,화요일 운영,수요일 운영,목요일 운영,금요일 운영,토요일 운영,일요일 운영,공휴일 운영,위도,경도
276,이즈약국,02-541-4101,서울특별시 강남구 논현로164길 14 (신사동) 1층,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~17:00,-,-,37.5234456,127.0294728
2922,한울약국,02-2651-8647,서울특별시 양천구 오목로 299,10:00~20:00,10:00~20:00,10:00~20:10,10:00~20:00,10:00~20:00,10:00~20:00,-,-,37.52609,126.871084
3690,신영약국,02-794-3930,"서울특별시 마포구 백범로 178, A203-1호 (공덕동, 마포신영지웰)",10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~15:00,-,-,37.5438791,126.9500946
2941,햇살애약국,02-2642-6415,서울특별시 양천구 목동중앙북로 95,10:00~20:00,10:00~21:00,10:00~21:00,10:00~20:00,10:00~21:00,10:00~18:00,10:00~14:00,10:00~14:00,37.5463294,126.8738615
1980,대화약국,02-2238-1333,서울특별시 중구 동호로5길 22,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~17:00,-,-,37.5517338,127.0120699
3596,희약국,02-6368-1005,서울특별시 마포구 와우산로 93 (서교동) 1층,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,-,-,-,37.5527587,126.9239444
3591,홍대365약국,02-3141-1084,서울특별시 마포구 와우산로27길 43 (서교동) 1층,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,-,-,-,37.5546951,126.9261253
3599,늘푸른한약국,02-3141-7004,서울특별시 마포구 희우정로21길 9 1층 (망원동),10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,-,-,-,37.5550375,126.8995662
4557,천수당약국,02-466-4765,"서울특별시 광진구 면목로 37, (군자동)",10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,-,-,37.5574269,127.0764182
3331,밝은약국,02-2231-7568,서울특별시 중구 다산로 258 1층 102호,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,-,-,-,37.5659051,127.0165547
1026,온누리허브약국,02-3393-0077,"서울특별시 중구 장충단로 263 3층 6호 (을지로6가, 밀리오레상가건물)",10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~18:00,-,-,37.5681125,127.008485
3553,봄약국,02-304-4088,서울특별시 서대문구 증가로4길 58-11 (홍은동),10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,-,-,37.5775857,126.9286543
3091,잔소리약국,02-743-4269,"서울특별시 종로구 창덕궁1길 31, 지층 (계동)",10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,-,12:00~20:00,10:00~20:00,37.5792766,126.987482
3886,홍인약국,02-379-4655,"서울특별시 서대문구 통일로34길 48, 216호 (홍제동)",10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,-,-,37.5860112,126.9505289
2976,혜민약국,02-391-5166,서울특별시 서대문구 세무서2길 60,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~17:00,-,-,37.588807,126.9488582
2340,소문난약국,02-3216-9373,서울특별시 서대문구 세검정로1길 26-1,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~19:00,-,-,37.5925145,126.9432552
4675,대건약국,02-914-6815,"서울특별시 성북구 서경로 2, (정릉동)",10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~18:00,-,-,37.6039219,127.0149577
262,제안약국,02-386-7923,서울특별시 은평구 연서로11길 19 (구산동),10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~18:00,-,-,37.6084707,126.9132704
1087,한겨레약국,02-353-4005,"서울특별시 은평구 연서로 219, 1층(갈현동)",10:00~20:00,10:00~20:00,08:30~22:00,10:00~20:00,10:00~20:00,08:30~22:00,10:00~20:00,-,37.6183334,126.9197499
2229,새고운약국,02-973-9286,서울특별시 노원구 동일로 1005,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,10:00~20:00,09:00~19:00,10:00~20:00,-,37.6199323,127.0745435
4203,생수약국,02-803-5491,"서울특별시 금천구 독산로31길 25, (시흥동)",10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,-,-,-,37.4563467,126.9036934
2955,행복한수약국,02-558-7430,서울특별시 강남구 강남대로 446,10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~17:30,-,-,37.5024061,127.0259587
3334,연세약국,02-535-0734,"서울특별시 서초구 강남대로 449, (서초동)",10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~16:00,-,-,37.5024309,127.0250875
1483,모스팜약국,02-2111-1222,"서울특별시 구로구 새말로 97, 신도림테크노마트 지하1층 BS026호 (구로동)",10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,-,12:00~20:00,37.5070488,126.890246
3906,유성약국,02-813-4550,"서울특별시 동작구 등용로14길 65, (노량진동)",10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~12:30,-,-,37.5125163,126.9351181
4297,예다인온누리약국,02-2658-7115,"서울특별시 강서구 양천로 452, 1층105-1호(등촌동,예다인상가)",10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~16:30,-,-,37.5628553,126.850814
4578,연세약국,02-2213-1239,"서울특별시 동대문구 전농로16길 11, (전농동)",10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,-,-,37.5786583,127.0582868
1842,고명약국,02-3493-0343,서울특별시 도봉구 도봉로 724,10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~20:30,10:00~17:00,-,-,37.669013,127.0438561
920,참사랑약국,02-882-5618,"서울특별시 관악구 호암로26길 1, (신림동)",10:00~21:00,10:00~21:00,09:00~21:00,10:00~21:00,10:00~21:00,09:00~21:00,10:00~21:00,10:00~21:00,37.47101,126.9339104
4308,늘푸른온누리약국,02-873-3431,"서울특별시 관악구 남부순환로 1925, (봉천동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~17:00,-,-,37.477531,126.9633016
4237,태연약국,02-867-2070,"서울특별시 관악구 난곡로 305, (신림동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~15:30,-,-,37.4812577,126.9143593
1727,자생당약국,02-582-5113,"서울특별시 서초구 방배천로18길 26, (방배동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,-,-,37.4825852,126.984234
4366,행복한약국,02-837-9405,"서울특별시 관악구 남부순환로172길 9, (신림동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,-,37.4831519,126.9253006
2935,해맑은약국,02-571-0029,서울특별시 강남구 남부순환로363길 13,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,-,-,37.4860677,127.0376846
2099,문정약국,02-877-0915,서울특별시 관악구 양녕로 63,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~20:00,-,-,37.487616,126.9464089
1314,문정약국,02-402-1424,"서울특별시 송파구 동남로4길 25, 금천빌딩 (문정동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~18:00,-,-,37.4879547,127.1249977
3937,정제약국,02-2612-9308,"서울특별시 구로구 개봉로17길 10, (개봉동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,-,37.4917684,126.855301
4225,드림약국,02-522-5776,"서울특별시 서초구 서초중앙로 124, 1층 (서초동,한림빌딩)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~17:00,-,-,37.4928569,127.0141451
676,온누리십자당약국,02-869-9103,"서울특별시 구로구 구로동로 173, (구로동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,-,37.4939337,126.8829148
3862,온누리최정숙약국,02-2612-2040,"서울특별시 구로구 중앙로1길 36, 3동122호 (고척동,일이삼전자타운)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,-,37.4981034,126.8626928
3853,팜메이트수정약국,02-562-2757,"서울특별시 강남구 선릉로 338, (대치동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~18:00,-,-,37.4999197,127.0515053
1077,위메이크약국,02-553-7981,서울특별시 강남구 강남대로 422,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,14:00~21:00,10:00~21:00,37.5003928,127.0269961
587,고개약국,02-813-9425,"서울특별시 동작구 장승배기로 33, (상도동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,37.500991,126.9412186
498,한솔약국,02-415-8087,서울특별시 송파구 백제고분로45길 5 (송파동),10:00~21:00,10:00~21:00,10:00~19:00,10:00~21:00,10:00~21:00,10:00~21:00,-,-,37.5091597,127.1105618
2535,온누리캐슬프라자약국,02-2146-2314,서울특별시 송파구 올림픽로 269,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~18:00,-,-,37.514418,127.1006494
552,강남퍼스트약국,02-515-7292,"서울특별시 강남구 도산대로 104 (논현동, 1st Avenue)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~18:00,-,-,37.5160891,127.0203608
2510,오월애약국,02-544-0519,서울특별시 강남구 강남대로 616,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,09:00~17:00,-,-,37.5168571,127.0198352
1030,싱싱온누리약국,070-5025-6227,"서울특별시 강남구 강남대로 620, 1층 (신사동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,09:30~16:30,-,-,37.5171477,127.0197184
3740,가로수약국,02-545-7535,"서울특별시 강남구 도산대로 138, 1층 5호 (논현동, 광명빌딩)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~18:00,-,-,37.5175165,127.0238405
562,메디팜은강약국,02-593-3245,서울특별시 서초구 잠원로14길 29 (잠원동),10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~20:30,-,-,37.5178468,127.0154737
2015,동현당약국,02-547-8207,서울특별시 강남구 언주로146길 18,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,-,37.5193597,127.0367435
2798,청담메디웰약국,02-540-4324,서울특별시 강남구 삼성로 772,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,-,-,37.5236081,127.0480464
4620,신세기약국,02-2605-8475,"서울특별시 양천구 곰달래로5길 42, (신월동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~19:00,-,-,37.5332749,126.8328404
2538,온누리현대약국,02-3424-1120,서울특별시 광진구 광나루로56길 85,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,37.5349755,127.0957226
787,태양약국,02-2651-9504,"서울특별시 강서구 등촌로13길 31, (화곡동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,37.5354058,126.8614904
2275,서울약국,02-774-9207,서울특별시 용산구 한강대로 312,10:00~19:00,10:00~21:00,10:00~19:00,10:00~21:00,10:00~19:00,09:00~13:00,-,-,37.546108,126.9722479
3370,코끼리약국,02-703-1660,"서울특별시 마포구 백범로 91, 1층 (대흥동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,09:00~16:00,-,-,37.5482162,126.941804
4351,중원약국,02-374-3326,"서울특별시 마포구 월드컵북로 190, (성산동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,11:00~21:30,-,-,37.5683477,126.9079091
4511,온누리성원약국,02-2663-5547,"서울특별시 강서구 방화동로16길 32, (방화동)",10:00~21:00,10:00~21:00,10:00~21:30,10:00~21:00,10:00~21:00,10:00~20:00,-,-,37.5715108,126.8126403
1689,시온약국,02-437-1248,"서울특별시 중랑구 면목로 426, 1층 (면목동)",10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,-,-,37.5899608,127.087468
2476,연신내메디칼약국,02-355-6543,서울특별시 은평구 연서로 246,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,-,37.6190457,126.9226295
415,연신종로약국,02-359-4341,"서울특별시 은평구 연서로32길 3, 1층 (불광동)",10:00~21:00,10:00~21:00,09:00~21:30,10:00~21:00,10:00~21:00,09:00~21:00,10:00~21:00,10:00~21:00,37.6203765,126.9249868
856,벽산약국,02-938-5758,서울특별시 노원구 한글비석로 396,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,10:00~21:00,-,-,37.6618073,127.0731389
3904,당고개약국,02-930-5142,"서울특별시 노원구 상계로 309-1, (상계동)",10:00~21:00,10:00~21:00,09:00~22:00,10:00~21:00,10:00~21:00,09:00~17:00,-,-,37.6708907,127.0800466
513,도곡타워약국,02-529-2916,"서울특별시 강남구 언주로30길 21, B1층 101-24A호 (도곡동, 아카데미스위트)",10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:30~21:30,10:30~21:30,37.4888094,127.051637
2041,맑은약국,02-2617-2190,서울특별시 구로구 경인로40길 47,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,-,-,37.4945226,126.8591208
545,호원약국,02-415-2726,서울특별시 송파구 송파대로45길 12 (석촌동),10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:00,-,-,37.5060965,127.1044779
1102,오렌지약국,02-518-2022,"서울특별시 강남구 도산대로 124, 1층일부(논현동,대영빌딩)",10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~18:00,-,-,37.5169221,127.0223145
4130,한라약국,02-795-7603,"서울특별시 용산구 보광로 124, (이태원동)",10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:00,-,-,37.5338341,126.9942979
4679,새우정약국,02-973-5060,"서울특별시 중랑구 동일로169길 14, (묵동)",10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,-,-,37.6138896,127.0759863
4111,번동프라자약국,02-904-2906,서울특별시 강북구 한천로 940,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,14:00~21:30,-,37.6348418,127.0356247
3429,늘행복한약국,02-905-7911,서울특별시 강북구 도봉로97길 45 (수유동),10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,-,10:00~19:00,-,37.6427142,127.0270187
2487,염약국,02-998-2076,서울특별시 강북구 노해로23길 49,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,10:00~21:30,14:00~21:00,-,37.6453256,127.0205287
4194,마더스약국,02-951-3456,"서울특별시 노원구 한글비석로 57, 지하1층(하계동, 세이브존노원점)",10:00~21:50,10:00~21:50,10:00~21:50,10:00~21:50,10:00~21:50,10:00~21:50,10:00~21:50,10:00~21:50,37.6366485,127.0689352
2431,아림약국,02-884-5221,서울특별시 관악구 호암로26길 57,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~21:30,-,-,37.4704025,126.9368649
3595,휴베이스다정약국,02-878-0222,"서울특별시 관악구 남부순환로 1944, 1층 (봉천동)",10:00~22:00,10:00~22:00,09:00~22:00,10:00~22:00,10:00~22:00,09:00~22:00,10:00~22:00,-,37.4763127,126.9647886
3036,서초늘봄약국,02-581-7764,서울특별시 서초구 서초대로38길 12,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,-,-,37.490495,127.0053816
529,소나무약국,02-402-4701,서울특별시 송파구 중대로 80 (문정동),10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,-,37.4917789,127.117881
1108,강남보선약국,02-568-2310,서울특별시 강남구 도곡로 516 (대치동),10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,-,-,37.4991988,127.0630012
715,조아약국,02-865-1030,서울특별시 구로구 구로중앙로 174,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,37.5024103,126.8814956
1022,종원약국,02-548-8969,서울특별시 강남구 강남대로118길 38,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,14:00~22:00,14:00~19:00,-,37.5070141,127.0263072
796,시내산약국,02-835-1269,"서울특별시 영등포구 도신로 121, (도림동)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,09:00~22:30,-,-,37.5086005,126.9051862
540,중외약국,02-549-1771,서울특별시 강남구 학동로4길 35 (논현동),10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,-,-,37.5091889,127.0239917
977,인화약국,02-826-9848,"서울특별시 동작구 만양로 84, 102,103호(노량진동,삼익주상복합상가)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~21:00,-,-,37.5109209,126.9450362
532,월드타워약국,02-3213-2828,서울특별시 송파구 올림픽로 300 (신천동),10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,-,37.5136378,127.1043005
1432,수산약국,02-2254-8275,"서울특별시 동작구 노들로 674, 노량진수산물도매시장 2층 (노량진동)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,37.5148693,126.9368431
344,잠실미소약국,02-412-5345,"서울특별시 송파구 올림픽로35가길 16, 홈플러스잠실점 B1층 (신천동)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,37.5162594,127.1030345
493,우리청담약국,02-540-2226,"서울특별시 강남구 삼성로119길 8, 1층 (삼성동)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,37.5162594,127.0506521
1103,신사굿약국,02-541-9165,"서울특별시 강남구 도산대로 120, 1층 (논현동, 청호빌딩)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~21:00,10:00~18:00,-,37.5167373,127.0218982
336,에메랄드약국,02-3443-0991,"서울특별시 강남구 도산대로 122, 에메랄드타워 1층 (논현동)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~18:00,37.5168549,127.0221649
806,맑은약국,02-2165-8210,서울특별시 영등포구 당산로 42,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,37.5182193,126.8958098
1182,여의도점부츠약국,02-6137-5656,"서울특별시 영등포구 국제금융로 10, 지하2층 207호 (여의도동)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,37.5251815,126.9248643
846,엄약국,02-483-8979,"서울특별시 강동구 성내로14길 45, (성내동)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,-,-,37.5258873,127.1263475
823,메디팜삼성약국,02-2643-9685,"서울특별시 양천구 목동서로 170, 지하1층(목동,홈플러스목동점)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,37.5302268,126.8733084
1437,드림약국,02-2138-5377,"서울특별시 용산구 청파로20길 95, 202호 (한강로2가)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,37.5321622,126.9608725
295,해밀톤약국,02-749-8954,"서울특별시 용산구 이태원로 179, 해밀톤호텔 (본관),해밀톤쇼핑센터 1층 4호 (이태원동)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~23:00,10:00~23:00,10:00~23:00,10:00~22:00,37.5347407,126.9937365
864,종우약국,02-464-4756,"서울특별시 광진구 동일로 34, (자양동)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~20:00,10:00~20:00,37.5358907,127.060901
1140,합정동산약국,02-338-0026,"서울특별시 마포구 양화로 45, C-17호 (서교동, 홈플러스합정점)",10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,-,37.5511323,126.9137288
1115,명진당약국,02-717-5603,서울특별시 용산구 청파로 387,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~18:30,-,-,37.55426,126.968805
597,센츄럴팜약국,02-393-5505,서울특별시 중구 한강대로 405 (봉래동2가),10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,-,37.5545373,126.9706856
622,가양마트약국,02-2658-1770,서울특별시 강서구 양천로 559,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,10:00~22:00,37.5582132,126.861794
